GOTO/74.9684,-35.1178,112.8946,-0.0371769,-0.3393326,0.9399315
GOTO/71.6493,-34.6827,113.4939,0.0390015,-0.3697570,0.9283096
GOTO/68.3524,-34.1705,114.1060,0.1045343,-0.4040760,0.9087327
GOTO/65.0854,-33.5794,114.7430,0.1596246,-0.4402359,0.8835793
GOTO/61.8949,-33.0269,115.6564,0.2072736,-0.4768447,0.8541995
GOTO/58.8387,-32.5948,116.9434,0.2492111,-0.5129554,0.8214442
GOTO/57.3729,-32.4328,117.7170,0.2684456,-0.5305648,0.8040137
GOTO/55.9073,-32.3013,118.6049,0.2872855,-0.5483692,0.7853396
GOTO/53.2508,-32.2001,120.5061,0.3198529,-0.5810753,0.7483620
GOTO/50.7663,-32.3046,122.6771,0.3483562,-0.6123906,0.7096659
GOTO/48.5784,-32.6170,124.9469,0.3723340,-0.6408357,0.6713397
GOTO/46.5424,-33.1630,127.4046,0.3941102,-0.6683010,0.6309128
GOTO/44.7496,-33.9259,129.8772,0.4125169,-0.6935891,0.5905624
GOTO/43.1376,-34.9064,132.3578,0.4276157,-0.7172813,0.5501385
GOTO/41.6797,-36.0873,134.8136,0.4399913,-0.7394687,0.5095034
GOTO/40.3215,-37.4453,137.2062,0.4502184,-0.7603499,0.4681574
GOTO/38.8643,-38.8653,139.4929,0.4588780,-0.7806454,0.4242921
GOTO/37.2988,-40.2649,141.7206,0.4655248,-0.8000162,0.3784980
GOTO/35.5891,-41.6802,143.8276,0.4699442,-0.8180315,0.3316277
GOTO/33.6296,-43.1692,145.9478,0.4726436,-0.8352578,0.2809848
GOTO/31.6437,-44.5364,147.8390,0.4735495,-0.8499172,0.2310661
GOTO/29.4971,-45.8677,149.6564,0.4717607,-0.8636694,0.1775303
GOTO/27.2703,-47.1023,151.3373,0.4662470,-0.8761720,0.1222141
GOTO/24.9422,-48.2434,152.9006,0.4560854,-0.8876184,0.0641840
GOTO/22.5267,-49.2761,154.3322,0.4403553,-0.8978173,0.0033670
GOTO/22.9400,-49.0668,160.4335,0.4305685,-0.9025517,0.0033485
GOTO/27.3989,-46.5762,158.9505,0.4422937,-0.8940832,0.0706509
GOTO/29.9248,-44.9331,157.3639,0.4476418,-0.8850748,0.1275125
GOTO/32.3025,-43.2508,155.6078,0.4489040,-0.8752665,0.1799826
GOTO/34.5242,-41.5438,153.6833,0.4478808,-0.8641430,0.2294771
GOTO/36.6010,-39.8036,151.5899,0.4467182,-0.8504357,0.2778525
GOTO/37.5626,-38.9388,150.5174,0.4465186,-0.8424848,0.3013975
GOTO/38.5825,-37.9828,149.2753,0.4459015,-0.8331483,0.3271632
GOTO/40.3223,-36.2616,146.9688,0.4431923,-0.8153250,0.3725932
GOTO/41.9350,-34.5584,144.5452,0.4377041,-0.7963903,0.4173459
GOTO/43.4191,-32.8896,142.0205,0.4296012,-0.7766905,0.4606459
GOTO/44.7865,-31.2684,139.4119,0.4198496,-0.7566927,0.5011412
GOTO/46.1970,-29.8075,136.7459,0.4080469,-0.7357541,0.5405217
GOTO/47.7397,-28.5685,134.0521,0.3935091,-0.7134291,0.5798013
GOTO/49.4440,-27.5603,131.3721,0.3756246,-0.6896142,0.6191432
GOTO/51.3254,-26.7871,128.7592,0.3546469,-0.6641798,0.6580964
GOTO/53.4085,-26.2469,126.2613,0.3307491,-0.6370385,0.6962665
GOTO/55.7038,-25.9367,123.9321,0.3031735,-0.6081191,0.7336736
GOTO/58.2100,-25.8451,121.8271,0.2710097,-0.5773673,0.7701953
GOTO/60.9128,-25.9471,120.0108,0.2341086,-0.5449102,0.8051497
GOTO/63.7918,-26.2237,118.5237,0.1927379,-0.5114229,0.8374358
GOTO/66.8188,-26.6527,117.4151,0.1457451,-0.4777997,0.8662943
GOTO/69.9484,-27.1637,116.6306,0.0915997,-0.4451584,0.8907545
GOTO/71.6882,-27.4178,116.2206,0.0582779,-0.4282245,0.9017912
GOTO/73.2934,-27.6275,115.8557,0.0252083,-0.4136181,0.9101014
GOTO/76.5369,-27.9982,115.1574,-0.0486600,-0.3872368,0.9206953
GOTO/79.8597,-28.3110,114.5075,-0.1461355,-0.3622921,0.9205373
