5	0	0	0.316227766016838	0	-0.948683298050514
2.93395833333333	2.85270833333333	0	0.316227554647817	-0.00115620699668110	-0.948682663943451
1.22166666666667	5.42166666666667	0	0.316224555365698	-0.00450619991396115	-0.948673666097095
-0.158125000000000	7.72312500000000	0	0.316212357200438	-0.00987175452635117	-0.948637071601313
-1.22666666666667	9.77333333333333	0	0.316181670089487	-0.0170738101848323	-0.948545010268461
-2.00520833333333	11.5885416666667	0	0.316121422859826	-0.0259318354689701	-0.948364268579479
-2.51500000000000	13.1850000000000	0	0.316019773956784	-0.0362632690615409	-0.948059321870353
-2.77729166666667	14.5789583333333	0	0.315865034864138	-0.0478831651289355	-0.947595104592416
-2.81333333333333	15.7866666666667	0	0.315646501585628	-0.0606041283044406	-0.946939504756884
-2.64437500000000	16.8243750000000	0	0.315355185457351	-0.0742365816265694	-0.946065556372053
-2.29166666666667	17.7083333333333	0	0.314984431879299	-0.0885893714660530	-0.944953295637898
-1.77645833333333	18.4547916666667	0	0.314530414890755	-0.103470677423593	-0.943591244672264
-1.12000000000000	19.0800000000000	0	0.313992497103278	-0.118689163905039	-0.941977491309835
-0.343541666666666	19.6002083333333	0	0.313373448214417	-0.134055285393974	-0.940120344643252
0.531666666666668	20.0316666666667	0	0.312679520686201	-0.149382641007833	-0.938038562058603
1.48437500000000	20.3906250000000	0	0.311920387454937	-0.164489266821939	-0.935761162364811
2.49333333333333	20.6933333333333	0	0.311108952867452	-0.179198756851652	-0.933326858602355
3.53729166666667	20.9560416666667	0	0.310261053532291	-0.193341114640232	-0.930783160596874
4.59500000000000	21.1950000000000	0	0.309395069679116	-0.206753255313069	-0.928185209037347
5.64520833333333	21.4264583333333	0	0.308531469413049	-0.219279100276905	-0.925594408239147
6.66666666666667	21.6666666666667	0	0.307692307692308	-0.230769230769231	-0.923076923076923
7.64208333333333	21.9287500000000	0	0.306892068914164	-0.241116695282329	-0.920695387896406
8.57000000000000	22.2133333333333	0	0.306110578084676	-0.250363652504161	-0.918484815056537
9.45291666666667	22.5179166666667	0	0.305317542181628	-0.258587213591200	-0.916468139873563
10.2933333333333	22.8400000000000	0	0.304481180029839	-0.265862071748351	-0.914663090877352
11.0937500000000	23.1770833333333	0	0.303568382042167	-0.272260415748001	-0.913082966351375
11.8566666666667	23.5266666666667	0	0.302544830626898	-0.277851945153834	-0.911737309774681
12.5845833333333	23.8862500000000	0	0.301375086767518	-0.282703958839175	-0.910632488291807
13.2800000000000	24.2533333333333	0	0.300022647751826	-0.286881494043019	-0.909772179840442
13.9454166666667	24.6254166666667	0	0.298449980472955	-0.290447497973125	-0.909157775128632
14.5833333333333	25	0	0.296618534214802	-0.293463017893368	-0.908788700573010
15.1962500000000	25.3745833333333	0	0.294488736417115	-0.295987398803261	-0.908662667810850
15.7866666666667	25.7466666666667	0	0.292019974626178	-0.298078480323816	-0.908775854645782
16.3570833333333	26.1137500000000	0	0.289170567701898	-0.299792786337325	-0.909123021397580
16.9100000000000	26.4733333333333	0	0.285897729393490	-0.301185702372371	-0.909697565685491
17.4479166666667	26.8229166666667	0	0.282157527634286	-0.302311636751020	-0.910491517744249
17.9733333333333	27.1600000000000	0	0.277904843362513	-0.303224162181984	-0.911495477500954
