GOTO/-30.4835,18.5220,30.7429,-0.5660644,0.1334196,0.8134926
GOTO/-30.4390,18.7543,30.7340,-0.5658439,0.1461912,0.8114486
GOTO/-30.3858,18.9846,30.7277,-0.5650051,0.1589215,0.8096377
GOTO/-30.3242,19.2128,30.7241,-0.5635668,0.1716425,0.8080416
GOTO/-30.2540,19.4392,30.7231,-0.5613897,0.1843247,0.8067627
GOTO/-30.1754,19.6638,30.7246,-0.5585033,0.1969435,0.8057837
GOTO/-30.0882,19.8865,30.7287,-0.5550685,0.2095537,0.8049759
GOTO/-29.9927,20.1067,30.7352,-0.5508764,0.2219594,0.8045305
GOTO/-29.8897,20.3229,30.7441,-0.5463656,0.2342869,0.8041109
GOTO/-29.7794,20.5351,30.7553,-0.5410952,0.2463126,0.8040809
GOTO/-29.6621,20.7429,30.7686,-0.5353113,0.2581601,0.8042358
GOTO/-29.5380,20.9463,30.7840,-0.5288881,0.2696798,0.8047050
GOTO/-29.4070,21.1453,30.8015,-0.5219900,0.2809582,0.8053502
GOTO/-29.2692,21.3400,30.8209,-0.5146129,0.2919620,0.8061834
GOTO/-29.1246,21.5305,30.8422,-0.5067199,0.3027391,0.8072075
GOTO/-28.9730,21.7168,30.8655,-0.4983209,0.3131828,0.8084509
GOTO/-28.8157,21.8975,30.8904,-0.4894320,0.3232899,0.8099012
GOTO/-28.6532,22.0724,30.9168,-0.4801401,0.3329883,0.8115321
GOTO/-28.4855,22.2415,30.9447,-0.4705102,0.3423812,0.8132621
GOTO/-28.3127,22.4048,30.9739,-0.4604894,0.3513580,0.8151669
GOTO/-28.1349,22.5624,31.0044,-0.4500822,0.3599074,0.8172470
GOTO/-27.9523,22.7141,31.0361,-0.4392924,0.3680769,0.8194764
GOTO/-27.7653,22.8596,31.0690,-0.4281804,0.3758332,0.8218339
GOTO/-27.5747,22.9985,31.1028,-0.4167744,0.3830984,0.8243389
GOTO/-27.3798,23.1311,31.1377,-0.4051086,0.3899427,0.8269412
GOTO/-27.1813,23.2572,31.1735,-0.3931633,0.3962791,0.8296900
GOTO/-26.9795,23.3766,31.2102,-0.3809626,0.4021424,0.8325557
GOTO/-26.7750,23.4890,31.2475,-0.3685229,0.4074285,0.8355794
GOTO/-26.5679,23.5945,31.2855,-0.3559351,0.4123295,0.8386266
GOTO/-26.3581,23.6932,31.3241,-0.3432533,0.4167856,0.8417048
GOTO/-26.1462,23.7848,31.3632,-0.3303598,0.4205810,0.8449698
GOTO/-25.9322,23.8695,31.4028,-0.3173692,0.4240590,0.8482044
GOTO/-25.7154,23.9474,31.4431,-0.3041646,0.4268603,0.8516303
GOTO/-25.4963,24.0182,31.4840,-0.2908009,0.4291196,0.8551556
GOTO/-25.2761,24.0816,31.5252,-0.2774099,0.4309161,0.8586938
GOTO/-25.0554,24.1374,31.5666,-0.2640071,0.4321129,0.8623101
GOTO/-24.8345,24.1857,31.6082,-0.2506496,0.4328051,0.8659414
GOTO/-24.6131,24.2265,31.6501,-0.2372494,0.4326549,0.8697830
GOTO/-24.3914,24.2598,31.6922,-0.2239150,0.4321629,0.8735544
GOTO/-24.1697,24.2855,31.7346,-0.2105715,0.4309553,0.8774606
GOTO/-23.9480,24.3036,31.7771,-0.1972921,0.4291690,0.8814135
GOTO/-23.7262,24.3141,31.8199,-0.1840939,0.4268374,0.8853922
GOTO/-23.5053,24.3169,31.8627,-0.1710434,0.4238876,0.8894175
GOTO/-23.2858,24.3121,31.9055,-0.1581700,0.4203297,0.8934793
GOTO/-23.0673,24.2996,31.9484,-0.1454510,0.4161580,0.8975837
GOTO/-22.8506,24.2794,31.9913,-0.1329473,0.4113767,0.9017174
GOTO/-22.6359,24.2513,32.0340,-0.1206617,0.4058218,0.9059522
GOTO/-22.4233,24.2154,32.0768,-0.1086441,0.3996688,0.9101985
GOTO/-22.2127,24.1716,32.1196,-0.0968925,0.3929392,0.9144455
GOTO/-22.0039,24.1196,32.1624,-0.0854215,0.3855295,0.9187329
GOTO/-21.7975,24.0596,32.2052,-0.0742798,0.3774292,0.9230545
GOTO/-21.5948,23.9918,32.2476,-0.0635279,0.3687092,0.9273714
GOTO/-21.3961,23.9165,32.2895,-0.0532050,0.3592944,0.9317064
GOTO/-21.2014,23.8336,32.3310,-0.0433262,0.3494035,0.9359701
GOTO/-21.0108,23.7431,32.3721,-0.0339338,0.3388084,0.9402432
GOTO/-20.8245,23.6448,32.4127,-0.0250591,0.3275712,0.9444941
GOTO/-20.6423,23.5387,32.4527,-0.0166855,0.3156749,0.9487207
GOTO/-20.4647,23.4248,32.4922,-0.0089063,0.3030978,0.9529178
GOTO/-20.1207,23.1763,32.5680,0.0050568,0.2763786,0.9610355
GOTO/-19.7752,22.9159,32.6349,0.0177857,0.2498074,0.9681322
GOTO/-19.4247,22.6470,32.6919,0.0295620,0.2244970,0.9740263
GOTO/-19.0696,22.3697,32.7394,0.0403184,0.2001695,0.9789314
GOTO/-18.7105,22.0846,32.7777,0.0501794,0.1775315,0.9828350
GOTO/-18.3479,21.7918,32.8071,0.0593940,0.1569487,0.9858192
GOTO/-17.9826,21.4922,32.8283,0.0681409,0.1386063,0.9880006
GOTO/-17.6157,21.1863,32.8418,0.0769133,0.1229200,0.9894317
GOTO/-17.2476,20.8747,32.8481,0.0861433,0.1099415,0.9901981
GOTO/-16.8785,20.5576,32.8476,0.0963271,0.0996867,0.9903452
GOTO/-16.6939,20.3971,32.8449,0.1019933,0.0955259,0.9901879
GOTO/-16.5093,20.2356,32.8409,0.1110109,0.0894172,0.9897884
GOTO/-16.1383,19.9116,32.8285,0.1142168,0.0924427,0.9891455
GOTO/-15.9514,19.7504,32.8207,0.1197754,0.0922753,0.9885035
GOTO/-15.7640,19.5902,32.8127,0.1230084,0.0931021,0.9880288
GOTO/-15.0083,18.9583,32.7742,0.1359304,0.0964555,0.9860118
GOTO/-14.2438,18.3412,32.7252,0.1487235,0.0997764,0.9838323
GOTO/-13.4692,17.7376,32.6652,0.1614289,0.1030654,0.9814878
GOTO/-12.6835,17.1468,32.5939,0.1740394,0.1063862,0.9789751
GOTO/-11.8860,16.5682,32.5107,0.1865992,0.1097445,0.9762873
GOTO/-11.0780,16.0029,32.4155,0.1990466,0.1130031,0.9734530
GOTO/-10.2615,15.4522,32.3080,0.2113847,0.1162981,0.9704593
GOTO/-9.4367,14.9160,32.1881,0.2235953,0.1195985,0.9673166
GOTO/-8.6035,14.3943,32.0555,0.2356668,0.1228818,0.9640338
GOTO/-7.7622,13.8871,31.9098,0.2475940,0.1261317,0.9606186
GOTO/-6.9130,13.3943,31.7509,0.2594109,0.1293991,0.9570590
GOTO/-6.0578,12.9170,31.5789,0.2710540,0.1326043,0.9533865
GOTO/-5.1964,12.4547,31.3935,0.2825410,0.1357844,0.9495963
GOTO/-4.3287,12.0071,31.1944,0.2938538,0.1389011,0.9457042
GOTO/-3.4544,11.5733,30.9816,0.3050315,0.1419941,0.9416971
GOTO/-2.5727,11.1525,30.7544,0.3160012,0.1447913,0.9376453
GOTO/-1.6831,10.7444,30.5126,0.3265663,0.1475431,0.9335874
GOTO/-0.7899,10.3510,30.2576,0.3363205,0.1503755,0.9296643
GOTO/0.1055,9.9727,29.9907,0.3450672,0.1533447,0.9259665
GOTO/1.0036,9.6091,29.7124,0.3527988,0.1564027,0.9225352
GOTO/1.9050,9.2600,29.4236,0.3594963,0.1595279,0.9194092
GOTO/2.8098,8.9254,29.1251,0.3651302,0.1627010,0.9166288
GOTO/3.7188,8.6049,28.8177,0.3696733,0.1658979,0.9142317
GOTO/4.6321,8.2986,28.5024,0.3730808,0.1690883,0.9122608
GOTO/5.5483,8.0071,28.1807,0.3753086,0.1721913,0.9107654
GOTO/6.4676,7.7303,27.8538,0.3763775,0.1752886,0.9097328
GOTO/7.3900,7.4684,27.5230,0.3761451,0.1782595,0.9092516
GOTO/8.3159,7.2215,27.1895,0.3745771,0.1810827,0.9093410
GOTO/9.2455,6.9895,26.8546,0.3716474,0.1837811,0.9100015
GOTO/10.1792,6.7727,26.5196,0.3673022,0.1862440,0.9112641
GOTO/11.1176,6.5711,26.1861,0.3614762,0.1883014,0.9131690
GOTO/12.0586,6.3854,25.8561,0.3540403,0.1902593,0.9156729
GOTO/13.0025,6.2159,25.5317,0.3448955,0.1918753,0.9188204
GOTO/13.9509,6.0624,25.2140,0.3339600,0.1930749,0.9226011
GOTO/14.9060,5.9251,24.9043,0.3210038,0.1938147,0.9270342
GOTO/15.3868,5.8626,24.7530,0.3137166,0.1941724,0.9294509
GOTO/15.8699,5.8042,24.6043,0.3058541,0.1942087,0.9320602
GOTO/16.3556,5.7501,24.4586,0.2974020,0.1940814,0.9348179
GOTO/16.8441,5.7002,24.3161,0.2882963,0.1937776,0.9377289
GOTO/17.3355,5.6547,24.1772,0.2785208,0.1932765,0.9407818
GOTO/17.8301,5.6136,24.0421,0.2680374,0.1925573,0.9439691
GOTO/18.3272,5.5771,23.9116,0.2568191,0.1915997,0.9472769
GOTO/18.8269,5.5453,23.7859,0.2448312,0.1903809,0.9506907
GOTO/19.3293,5.5182,23.6654,0.2320438,0.1888750,0.9541918
GOTO/19.8342,5.4960,23.5508,0.2184162,0.1870526,0.9577608
GOTO/20.3419,5.4788,23.4424,0.2039107,0.1848796,0.9613740
GOTO/20.8527,5.4667,23.3406,0.1884868,0.1823210,0.9650035
GOTO/21.3670,5.4597,23.2460,0.1721065,0.1793328,0.9686171
GOTO/21.8853,5.4579,23.1590,0.1547008,0.1758662,0.9721825
GOTO/22.4080,5.4615,23.0802,0.1362255,0.1717448,0.9756774
GOTO/22.9357,5.4706,23.0103,0.1166273,0.1671698,0.9790058
GOTO/23.4691,5.4855,22.9500,0.0958888,0.1619359,0.9821314
GOTO/24.0089,5.5062,22.9000,0.0739626,0.1559644,0.9849897
GOTO/24.5560,5.5330,22.8612,0.0507425,0.1491798,0.9875073
GOTO/25.1114,5.5662,22.8347,0.0262431,0.1414728,0.9895942
GOTO/25.6762,5.6060,22.8215,0.0004965,0.1327568,0.9911485
GOTO/25.9614,5.6282,22.8192,-0.0029972,0.1303371,0.9914652
GOTO/26.2463,5.6516,22.8172,-0.0045107,0.1307313,0.9914076
GOTO/26.5309,5.6761,22.8155,-0.0060817,0.1336549,0.9910093
GOTO/26.8150,5.7016,22.8139,-0.0071074,0.1390472,0.9902602
GOTO/27.0985,5.7283,22.8121,-0.0069890,0.1467121,0.9891546
GOTO/27.3807,5.7559,22.8097,-0.0052963,0.1563697,0.9876844
GOTO/27.6610,5.7843,22.8060,-0.0016819,0.1677306,0.9858314
GOTO/27.9386,5.8135,22.8006,0.0038975,0.1801841,0.9836252
GOTO/28.4840,5.8732,22.7822,0.0213086,0.2073283,0.9780393
GOTO/28.7506,5.9020,22.7685,0.0326833,0.2212111,0.9746781
GOTO/29.0134,5.9291,22.7516,0.0455732,0.2350236,0.9709207
GOTO/29.2717,5.9547,22.7312,0.0597947,0.2484576,0.9667954
GOTO/29.5246,5.9785,22.7073,0.0750320,0.2613764,0.9623163
GOTO/29.7719,6.0007,22.6797,0.0912806,0.2739958,0.9573892
GOTO/30.0138,6.0211,22.6485,0.1081340,0.2859350,0.9521282
GOTO/30.2502,6.0399,22.6137,0.1255171,0.2972701,0.9465072
GOTO/30.4812,6.0571,22.5753,0.1433124,0.3080399,0.9405174
GOTO/30.7067,6.0726,22.5334,0.1613895,0.3182536,0.9341671
GOTO/30.9263,6.0866,22.4883,0.1797071,0.3280652,0.9274042
GOTO/31.1397,6.0989,22.4403,0.1979018,0.3370893,0.9204378
GOTO/31.3470,6.1093,22.3897,0.2160797,0.3455448,0.9131858
GOTO/31.5495,6.1180,22.3362,0.2342663,0.3534908,0.9056288
GOTO/31.7485,6.1216,22.2811,0.2524086,0.3607179,0.8978711
GOTO/31.9473,6.1113,22.2271,0.2703615,0.3664984,0.8902717
GOTO/32.1437,6.0879,22.1751,0.2880443,0.3709396,0.8828558
GOTO/32.3378,6.0516,22.1249,0.3054185,0.3740492,0.8756750
GOTO/32.5298,6.0026,22.0769,0.3224710,0.3758631,0.8687574
GOTO/32.7199,5.9410,22.0310,0.3392605,0.3764349,0.8620899
GOTO/32.9081,5.8668,21.9873,0.3558580,0.3758641,0.8556234
GOTO/33.0945,5.7799,21.9460,0.3720983,0.3740354,0.8494942
GOTO/33.2768,5.6813,21.9075,0.3879211,0.3710060,0.8437250
GOTO/33.4543,5.5718,21.8721,0.4032766,0.3668437,0.8383279
GOTO/33.6271,5.4518,21.8395,0.4181938,0.3616155,0.8332756
GOTO/33.7951,5.3216,21.8096,0.4325650,0.3553103,0.8286387
GOTO/33.9585,5.1813,21.7824,0.4466002,0.3480834,0.8242489
GOTO/34.1174,5.0311,21.7576,0.4602844,0.3399451,0.8201071
GOTO/34.2716,4.8711,21.7353,0.4734420,0.3308597,0.8163238
GOTO/34.4194,4.7031,21.7154,0.4859935,0.3209920,0.8128804
GOTO/34.5608,4.5278,21.6979,0.4978116,0.3103532,0.8098546
GOTO/34.6961,4.3452,21.6825,0.5092397,0.2991031,0.8069773
GOTO/34.8253,4.1554,21.6690,0.5200493,0.2870782,0.8044470
GOTO/34.9484,3.9586,21.6573,0.5303181,0.2743721,0.8021737
GOTO/35.0655,3.7548,21.6471,0.5400980,0.2610301,0.8000984
GOTO/35.1762,3.5447,21.6384,0.5494207,0.2471420,0.7981589
GOTO/35.2797,3.3303,21.6311,0.5580272,0.2327756,0.7965056
GOTO/35.3761,3.1118,21.6249,0.5659550,0.2180092,0.7950893
GOTO/35.4654,2.8894,21.6198,0.5733386,0.2028276,0.7938160
GOTO/35.5478,2.6629,21.6156,0.5801406,0.1872729,0.7926952
GOTO/35.6233,2.4324,21.6122,0.5864478,0.1713617,0.7916528
GOTO/35.6919,2.1979,21.6095,0.5920852,0.1551289,0.7908035
GOTO/35.7537,1.9594,21.6073,0.5971504,0.1385062,0.7900806
GOTO/35.8080,1.7189,21.6057,0.6016097,0.1216358,0.7894748
GOTO/35.8550,1.4767,21.6045,0.6054627,0.1045650,0.7889747
GOTO/35.8947,1.2329,21.6036,0.6087109,0.0873275,0.7885715
GOTO/35.9270,0.9877,21.6030,0.6113704,0.0699550,0.7882465
GOTO/35.9520,0.7415,21.6027,0.6134158,0.0524988,0.7880133
GOTO/35.9696,0.4950,21.6027,0.6148457,0.0350376,0.7878688
GOTO/35.9799,0.2471,21.6029,0.6156666,0.0175135,0.7878121
GOTO/35.9828,-0.0012,21.6034,0.6158752,-0.0001038,0.7878437
GOTO/35.9784,-0.2486,21.6041,0.6154736,-0.0176189,0.7879605
GOTO/35.9666,-0.4951,21.6050,0.6144923,-0.0351179,0.7881408
GOTO/35.9475,-0.7406,21.6063,0.6128365,-0.0525120,0.7884630
GOTO/35.9211,-0.9851,21.6078,0.6106237,-0.0698004,0.7888388
GOTO/35.8873,-1.2286,21.6097,0.6077959,-0.0869876,0.7893144
GOTO/35.8460,-1.4713,21.6120,0.6043361,-0.1040876,0.7899010
GOTO/35.7973,-1.7119,21.6149,0.6002539,-0.1209897,0.7906053
GOTO/35.7415,-1.9487,21.6183,0.5955794,-0.1375548,0.7914315
GOTO/35.6788,-2.1818,21.6224,0.5903141,-0.1537647,0.7923923
GOTO/35.6091,-2.4111,21.6273,0.5843689,-0.1696348,0.7935597
GOTO/35.5324,-2.6364,21.6331,0.5779101,-0.1851595,0.7948182
GOTO/35.4487,-2.8575,21.6399,0.5708592,-0.2002948,0.7962423
GOTO/35.3578,-3.0750,21.6479,0.5631417,-0.2150283,0.7978936
GOTO/35.2596,-3.2883,21.6573,0.5548511,-0.2293816,0.7997027
GOTO/35.1546,-3.4960,21.6682,0.5458817,-0.2431503,0.8018049
GOTO/35.0432,-3.6975,21.6806,0.5364273,-0.2563949,0.8040569
GOTO/34.9253,-3.8924,21.6948,0.5263075,-0.2689844,0.8066275
GOTO/34.8010,-4.0805,21.7109,0.5156233,-0.2809238,0.8094532
GOTO/34.6703,-4.2614,21.7292,0.5044540,-0.2921416,0.8125143
GOTO/34.5329,-4.4349,21.7499,0.4925299,-0.3026275,0.8159846
GOTO/34.3897,-4.5999,21.7730,0.4800316,-0.3123247,0.8197700
GOTO/34.2419,-4.7550,21.7984,0.4670653,-0.3211223,0.8238510
GOTO/34.0895,-4.9002,21.8262,0.4536256,-0.3289965,0.8282422
GOTO/33.9323,-5.0354,21.8566,0.4398296,-0.3359843,0.8328652
GOTO/33.7703,-5.1607,21.8897,0.4254657,-0.3419550,0.8378817
GOTO/33.6032,-5.2758,21.9256,0.4104912,-0.3468380,0.8433270
GOTO/33.4313,-5.3799,21.9645,0.3951068,-0.3506739,0.8490692
GOTO/33.2565,-5.4721,22.0059,0.3793903,-0.3533458,0.8551080
GOTO/33.0796,-5.5520,22.0495,0.3633631,-0.3548939,0.8614044
GOTO/32.9004,-5.6199,22.0952,0.3469548,-0.3552511,0.8679972
GOTO/32.7190,-5.6756,22.1430,0.3302272,-0.3543560,0.8748610
GOTO/32.5353,-5.7188,22.1929,0.3132089,-0.3522364,0.8819465
GOTO/32.3526,-5.7492,22.2437,0.2962153,-0.3489949,0.8890776
GOTO/32.1664,-5.7700,22.2956,0.2788537,-0.3447187,0.8963312
GOTO/31.7714,-5.8069,22.3957,0.2427361,-0.3344594,0.9106130
GOTO/31.3571,-5.8395,22.4854,0.2064073,-0.3223838,0.9238315
GOTO/30.9184,-5.8675,22.5646,0.1700151,-0.3082480,0.9359904
GOTO/30.4568,-5.8899,22.6320,0.1343827,-0.2919856,0.9469349
GOTO/29.9729,-5.9062,22.6866,0.1003295,-0.2735256,0.9566179
GOTO/29.4676,-5.9163,22.7282,0.0690233,-0.2530691,0.9649828
GOTO/28.9423,-5.9203,22.7570,0.0419225,-0.2311570,0.9720128
GOTO/28.3998,-5.9183,22.7744,0.0202187,-0.2088077,0.9777477
GOTO/28.1234,-5.9152,22.7795,0.0119442,-0.1982048,0.9800879
GOTO/27.8446,-5.9107,22.7828,0.0054516,-0.1880887,0.9821369
GOTO/27.5640,-5.9048,22.7848,0.0006600,-0.1789676,0.9838547
GOTO/27.2818,-5.8978,22.7857,-0.0025186,-0.1711074,0.9852492
GOTO/26.9985,-5.8896,22.7861,-0.0043680,-0.1646764,0.9863380
